Code,Name,Shares,Sector
5970,G-Tekt Corporation,42812593,Consumer Cyclical
5998,Advanex Inc.,4105400,Industrials
6018,"The Hanshin Diesel Works, Ltd.",3241284,Industrials
6029,Artra Group Corporation,10266734,Healthcare
6034,MRT Inc.,5502880,Healthcare
6035,"IR Japan Holdings, Ltd.",17763383,Industrials
6036,"KeePer Technical Laboratory Co., Ltd.",27291114,Basic Materials
6038,"IID, Inc.",4908452,Communication Services
6039,"Japan Animal Referral Medical Center Co., Ltd.",12924290,Consumer Cyclical
6042,"Nikki Co., Ltd.",1868064,Consumer Cyclical
6045,"Rentracks CO.,LTD.",7856132,Communication Services
6054,Livesense Inc.,27564380,Communication Services
6061,"UNIVERSAL ENGEISHA Co., Ltd.",9210220,Consumer Cyclical
6071,"IBJ, Inc.",37871594,Consumer Cyclical
6081,"Allied Architects, Inc.",15854262,Communication Services
6082,"RIDE ON EXPRESS HOLDINGS Co., Ltd.",9798133,Consumer Cyclical
6092,"EnBio Holdings, Inc",8099610,Industrials
6096,RareJob Inc.,9563006,Consumer Defensive
6098,"Recruit Holdings Co., Ltd.",1396213450,Communication Services
6118,"Aida Engineering, Ltd.",54310889,Industrials
6138,"Dijet Industrial Co., Ltd.",2971570,Industrials
6140,"Asahi Diamond Industrial Co., Ltd.",48137042,Industrials
6144,"Seibu Electric & Machinery Co., Ltd.",15106976,Industrials
6145,"Nittoku Co.,Ltd.",16874482,Industrials
6151,"Nitto Kohki Co., Ltd.",18714328,Industrials
6167,"Fuji Die Co.,Ltd.",19578655,Industrials
6171,C.E.Management Integrated Laboratory Co.Ltd,14220474,Industrials
6178,"Japan Post Holdings Co., Ltd.",2817472283,Financial Services
6189,Global Kids Company Corp.,9503884,Industrials
6190,"PhoenixBio Co., Ltd.",4070196,Healthcare
6198,"CAREER CO., LTD.",8435820,Industrials
6203,"Howa Machinery, Ltd.",12071170,Industrials
6209,NPR-Riken Corporation,26905320,Consumer Cyclical
6218,ENSHU Limited,6304183,Industrials
6227,"AIMECHATEC, Ltd.",18811770,Technology
6229,Okumura Engineering corp.,4397152,Industrials
6231,"KIMURA KOHKI Co.,Ltd.",3520086,Industrials
6233,KLASS Corporation,5189423,Industrials
6240,Yamashin-Filter Corp.,69624557,Industrials
6247,"Hisaka Works, Ltd.",26293933,Industrials
6265,CONVUM Ltd.,1520609,Industrials
6266,"Tazmo Co., Ltd.",14472308,Technology
6272,"Rheon Automatic Machinery Co., Ltd.",26933574,Industrials
6276,"SiriusVision Co., Ltd.",4645688,Industrials
6287,Sato Corporation,32465113,Industrials
6291,"Airtech Japan, Ltd.",9987686,Industrials
6307,"Sansei Co.,Ltd.",7771825,Industrials
6331,"Mitsubishi Kakoki Kaisha, Ltd.",22764230,Industrials
6361,Ebara Corporation,456588157,Industrials
6365,DMW Corporation,4144556,Industrials
6369,Toyo Kanetsu K.K.,15585322,Industrials
6376,"Nikkiso Co., Ltd.",65264717,Industrials
6393,"Yuken Kogyo Co., Ltd.",3556647,Industrials
6400,"Fuji Seiki Co.,Ltd.",8096460,Industrials
6407,CKD Corporation,66817929,Industrials
6428,OIZUMI Corporation,22495178,Communication Services
6430,"Daikoku Denki Co., Ltd.",14559822,Technology
6433,"HEPHAIST Co., Ltd.",6237916,Industrials
6457,Glory Ltd.,52392343,Industrials
6463,"TPR Co., Ltd.",64471227,Consumer Cyclical
6465,Hoshizaki Corporation,140308785,Industrials
6482,Yushin Company,32697149,Industrials
6484,KVK Corporation,8027839,Consumer Cyclical
6488,Yoshitake Inc.,12717832,Industrials
6493,NITTAN Corporation,28805566,Consumer Cyclical
6533,Orchestra Holdings Inc.,9398268,Communication Services
6538,Disruptors Inc.,20470441,Industrials
6545,internet infinity Inc.,5279179,Healthcare
6554,"SUS Co.,Ltd.",8920416,Industrials
6561,"Hanatour Japan Co., Ltd.",12555471,Consumer Cyclical
6562,"Geniee, Inc.",12212283,Communication Services
6564,"Midac Holdings Co., Ltd.",27674378,Industrials
6566,"Kaname Kogyo Co.,Ltd.",15871309,Industrials
6573,CRAVIA Inc.,45685080,Communication Services
6579,"logly,Inc.",3803000,Communication Services
6580,"Writeup Co.,Ltd.",5122816,Industrials
6597,HPC SYSTEMS Inc.,3867369,Technology
6612,BALMUDA Inc.,8520621,Consumer Cyclical
6614,"Shikino High-Tech CO.,LTD.",4391123,Technology
6615,"UMC Electronics Co., Ltd.",28139734,Technology
6627,"Tera Probe, Inc.",9096989,Technology
6630,Ya-Man Ltd.,55021182,Consumer Defensive
6633,Cgs Holdings Inc.,9501367,Technology
6635,"Di-Nikko Engineering Co., Ltd.",6631617,Technology
6637,"Terasaki Electric Co.,Ltd.",12264675,Industrials
6647,"Morio Denki Co., Ltd.",1323471,Industrials
6651,Nitto Kogyo Corporation,37937292,Industrials
6666,River Eletec Corporation,8229966,Technology
6706,"DKK Co., Ltd.",8717751,Technology
6721,Wintest Corp.,54557600,Technology
6731,Pixela Corporation,16112233,Technology
6736,Sun Corporation,21517782,Technology
6742,"Kyosan Electric Manufacturing Co., Ltd.",62565731,Technology
6777,santec Holdings Corporation,11760436,Technology
6794,"Foster Electric Company, Limited",22467807,Technology
6819,"Izu Shaboten Resort Co.,Ltd",18504934,Consumer Cyclical
6820,Icom Incorporated,14352296,Technology
6822,"Oi Electric Co., Ltd.",1337876,Technology
6824,"New Cosmos Electric Co.,Ltd.",12169001,Technology
6835,Allied Telesis Holdings K.K.,104458576,Technology
6836,"Plat'Home Co., Ltd.",4745910,Technology
6837,"Kyosha Co., Ltd.",57959413,Technology
6840,"AKIBA Holdings Co.,Ltd.",9184580,Technology
6890,Ferrotec Corporation,46838347,Technology
6907,"GEOMATEC Co., Ltd.",7910284,Technology
6912,Kikusui Holdings Corporation,8327439,Industrials
6942,"Sophia Holdings Co.,Ltd.",4628680,Technology
6943,"NKK Switches Co., Ltd.",822751,Industrials
6951,JEOL Ltd.,51001243,Technology
6960,"Fukuda Denshi Co., Ltd.",27304010,Healthcare
6964,"Sanko Co., Ltd.",8873284,Technology
6977,"Japan Resistor Mfg. Co., Ltd.",1237203,Technology
6982,"The Lead Co., Inc.",2589716,Consumer Cyclical
6994,Shizuki Electric Company Inc.,25255042,Industrials
7033,"Management Solutions co.,Ltd.",15721298,Industrials
7037,teno. Holdings Company Limited,4568576,Healthcare
7039,BRIDGE International Group Corp.,3591221,Industrials
7041,"CRG Holdings Co.,Ltd.",5557074,Industrials
7042,"Access Group Holdings Co., Ltd.",3445010,Consumer Cyclical
7044,Piala Inc.,7169400,Communication Services
7047,Port Inc.,13068687,Communication Services
7058,"Kyoei Security Service Co., Ltd.",1447144,Industrials
7059,"COPRO-HOLDINGS. Co., Ltd.",38252438,Industrials
7060,geechs inc.,10159269,Technology
7061,Japan Hospice Holdings Inc.,8426610,Healthcare
7062,"Fureasu Co.,Ltd.",2608535,Consumer Cyclical
7072,"Intimate Merger, Inc.",3099129,Technology
7082,"Jimoty, Inc.",9754972,Communication Services
7084,Smile Holdings Inc.,3206252,Consumer Cyclical
7087,"WILLTEC Co.,Ltd.",6395027,Technology
7112,"Cube Co., Ltd.",6139618,Consumer Cyclical
7114,"Foodison, Inc.",4458107,Consumer Defensive
7119,"halmek holdings Co.,Ltd.",11022321,Industrials
7140,Petgo Corporation,1880417,Healthcare
7150,"The Shimane Bank,Ltd.",8221479,Financial Services
7161,"Jimoto Holdings, Inc.",26753637,Financial Services
7162,"ASTMAX Co., Ltd.",13145971,Financial Services
7181,"Japan Post Insurance Co., Ltd.",1083612396,Financial Services
7182,"JAPAN POST BANK Co., Ltd.",3561946621,Financial Services
7217,"Tein, Inc.",9824508,Consumer Cyclical
7239,"TACHI-S Co., Ltd.",34317329,Consumer Cyclical
7246,"Press Kogyo Co., Ltd.",97552944,Consumer Cyclical
7266,"Imasen Electric Industrial Co., Ltd.",21241950,Consumer Cyclical
7273,"ikuyo Co.,Ltd.",29371420,Consumer Cyclical
7280,Mitsuba Corporation,45983705,Consumer Cyclical
7287,"Nippon Seiki Co., Ltd.",57476074,Consumer Cyclical
7294,Yorozu Corporation,20595577,Consumer Cyclical
7297,"Car Mate Mfg. Co., Ltd.",7053998,Consumer Cyclical
7317,"Matsuya R&D Co.,Ltd",21370888,Industrials
7322,"San ju San Financial Group,Inc.",104068600,Financial Services
7325,IRRC Corporation,8177333,Financial Services
7327,"Daishi Hokuetsu Financial Group, Inc.",262212612,Financial Services
7345,AI Partners Financial Inc.,3291900,Financial Services
7354,Direct Marketing MiX Inc.,45775717,Communication Services
7369,"Meiho Holdings,Inc.",4700799,Industrials
7371,Zenken Corporation,12169100,Industrials
7375,"REFINVERSE Group, Inc.",3348284,Basic Materials
7376,"BCC Co., Ltd.",4236759,Industrials
7377,"DN Holdings Co.,Ltd.",8210720,Industrials
7383,"Net Protections Holdings, Inc.",99429999,Financial Services
7389,"Aichi Financial Group, Inc.",243661570,Financial Services
7416,Haruyama Holdings Inc.,15680114,Consumer Cyclical
7494,"Konaka Co.,Ltd.",33665889,Consumer Cyclical
7521,"Musashi Co., Ltd.",6814259,Industrials
7523,"Art Vivant Co., Ltd.",9107069,Consumer Cyclical
7524,Marche Corporation,10028237,Consumer Cyclical
7525,Rix Corporation,8105941,Industrials
7555,"Ota Floriculture Auction Co.,Ltd.",5087674,Consumer Defensive
7571,Yamano Holdings Corporation,34875589,Industrials
7578,"Nichiryoku Co.,Ltd.",17383840,Consumer Cyclical
7593,"Vt Holdings Co.,Ltd.",116255169,Consumer Cyclical
7595,ARGO GRAPHICS Inc.,68710492,Technology
7596,"Uoriki Co., Ltd.",13957461,Consumer Defensive
7638,"NEW ART HOLDINGS Co., Ltd.",17155753,Consumer Cyclical
7677,"Yashima & Co.,Ltd.",2873135,Industrials
7681,"LEOCLAN Co.,Ltd.",5921763,Healthcare
7686,"HitoMile Co., Ltd.",28903651,Consumer Defensive
7707,"Precision System Science Co., Ltd.",27460771,Healthcare
7709,KUBOTEK Corporation,13767789,Technology
7722,"Kokusai Co., Ltd.",13474166,Industrials
7727,OVAL Corporation,20360479,Technology
7744,"Noritsu Koki Co., Ltd.",107346753,Technology
7746,"Okamoto Glass Co., Ltd.",29091672,Technology
7747,"Asahi Intecc Co., Ltd.",265324323,Healthcare
7749,"Medikit Co.,Ltd.",14478087,Healthcare
7771,"Nihon Seimitsu Co., Ltd.",22028507,Consumer Cyclical
7775,"Daiken Medical Co., Ltd.",28728437,Healthcare
7781,"HIRAYAMA HOLDINGS Co.,Ltd.",7663627,Industrials
7782,"Sincere Co., LTD.",6533459,Healthcare
7793,IMAGE MAGIC Inc.,2495779,Industrials
7795,"Kyoritsu Co.,Ltd.",41997950,Industrials
7800,"Amifa Co.,Ltd.",3018561,Consumer Cyclical
7803,Bushiroad Inc.,135728166,Communication Services
7809,"Kotobukiya Co., Ltd.",8080479,Consumer Cyclical
7812,CRESTEC Inc.,2955793,Industrials
7819,SHOBIDO Corporation,13189773,Consumer Defensive
7820,"Nihon Flush Co., Ltd.",22756758,Industrials
7823,Artnature Inc.,32575760,Consumer Defensive
7836,"AVIX,Inc.",35129566,Technology
7837,"R. C. Core Co., Ltd.",4139032,Real Estate
7840,"France Bed Holdings Co.,Ltd.",33372654,Consumer Cyclical
7844,Marvelous Inc.,60573169,Communication Services
7868,"KOSAIDO Holdings Co., Ltd.",147869750,Industrials
7872,"Estelle Holdings Co.,Ltd.",10477570,Consumer Cyclical
7874,"LEC, Inc.",32728548,Consumer Defensive
7886,"Yamato Mobility & Mfg. Co.,Ltd.",1609357,Basic Materials
7887,"Nankai Plywood Co.,Ltd.",4845955,Consumer Cyclical
7902,"Sonocom Co.,Ltd.",3638548,Technology
7914,"Kyodo Printing Co., Ltd.",27648998,Industrials
7922,"Sanko Sangyo Co.,Ltd.",7741071,Industrials
7932,"Nippi,Incorporated",2799931,Consumer Cyclical
7957,"Fujicopian Co., Ltd.",1530662,Industrials
7992,"The Sailor Pen Co., Ltd.",29643255,Industrials
7995,"Valqua, Ltd.",17621419,Industrials
8006,"Yuasa Funashoku Co., Ltd.",17662628,Consumer Defensive
8018,"Sankyo Seiko Co., Ltd.",37754531,Consumer Cyclical
8023,"DAIKO XTECH, Ltd.",12670395,Technology
8025,"Tsukamoto Corporation Co., Ltd.",4034989,Consumer Cyclical
8030,"Chuo Gyorui Co., Ltd.",3994254,Consumer Defensive
8066,Mitani Corporation,83626583,Industrials
8091,"Nichimo Co., Ltd.",8401589,Consumer Defensive
8101,GSI Creos Corporation,12280643,Consumer Cyclical
8104,KUWAZAWA Holdings Corporation,14807275,Basic Materials
8105,Bitcoin Japan Corporation,62194291,Consumer Cyclical
8118,"KING Co., Ltd.",15943046,Consumer Cyclical
8141,"Shinko Shoji Co., Ltd.",28552265,Technology
8144,"Denkyo Group Holdings Co.,Ltd.",6284508,Technology
8147,"Tomita Co., Ltd.",5145149,Industrials
8152,SOMAR Corporation,1938010,Basic Materials
8157,"Tsuzuki Denki Co., Ltd.",18203924,Industrials
8163,"SRS Holdings Co.,Ltd.",41351176,Consumer Cyclical
8252,"Marui Group Co., Ltd.",179726474,Financial Services
8253,"Credit Saison Co., Ltd.",143472119,Financial Services
8275,Forval Corporation,26114638,Technology
8306,"Mitsubishi UFJ Financial Group, Inc.",11287597363,Financial Services
8344,"The Yamagata Bank, Ltd.",31001573,Financial Services
8346,"The Toho Bank, Ltd.",249887637,Financial Services
8359,"Hachijuni Nagano Bank, Ltd.",456387419,Financial Services
8361,"The Ogaki Kyoritsu Bank, Ltd.",41633303,Financial Services
8362,"The Fukui Bank, Ltd.",23627547,Financial Services
8364,"The Shimizu Bank, Ltd.",11295783,Financial Services
8381,"The San-in Godo Bank,Ltd.",151823702,Financial Services
8383,"The Tottori Bank, Ltd.",9359374,Financial Services
8388,"The Awa Bank, Ltd.",38876653,Financial Services
8411,"Mizuho Financial Group, Inc.",2438476764,Financial Services
8518,"Japan Asia Investment Co., Ltd.",24056383,Financial Services
8537,"The Taiko Bank,Ltd.",9529981,Financial Services
8541,"The Ehime Bank, Ltd.",39070716,Financial Services
8563,"The Daito Bank, Ltd.",12673447,Financial Services
8584,"JACCS Co., Ltd.",44762363,Financial Services
8593,Mitsubishi HC Capital Inc.,1435602628,Financial Services
8713,FIDEA Holdings Co. Ltd.,18061913,Financial Services
8714,"Senshu Ikeda Holdings, Inc.",278438953,Financial Services
8737,Akatsuki Corp.,30268036,Financial Services
8746,"Unbanked,Inc.",13562036,Financial Services
8750,"Daiichi Life Group, Inc.",3606015015,Financial Services
8769,"Advantage Risk Management Co., Ltd.",15703546,Healthcare
8771,"eGuarantee, Inc.",44335067,Financial Services
8795,"T&D Holdings, Inc.",481887536,Financial Services
8798,"Advance Create Co., Ltd.",36923428,Financial Services
8836,RISE Inc.,96013211,Real Estate
8848,Leopalace21 Corporation,317703694,Real Estate
8897,"MIRARTH HOLDINGS,Inc.",135978592,Real Estate
8928,Anabuki Kosan Inc.,10666801,Real Estate
8929,"Aoyama Zaisan Networks Company,Limited",23979809,Real Estate
8938,"GLOME Holdings,Inc.",9050361,Real Estate
8952,Japan Real Estate Investment Corporation,7114320,Real Estate
9017,"Niigata Kotsu Co., Ltd.",3841032,Industrials
9034,"NANSO Transport Co.,Ltd.",9451065,Industrials
9041,"Kintetsu Group Holdings Co.,Ltd.",190155746,Industrials
9042,"Hankyu Hanshin Holdings, Inc.",237255962,Industrials
9048,"Nagoya Railroad Co., Ltd.",196073038,Industrials
9051,"Senkon Logistics Co., Ltd.",4940677,Industrials
9052,"Sanyo Electric Railway Co.,Ltd.",22220061,Industrials
9059,"Kanda Holdings Co.,Ltd.",21425622,Industrials
9145,"Being Holdings Co., Ltd.",24099260,Industrials
9159,W TOKYO Inc.,2606490,Communication Services
9160,"ON THE PAGE, Inc.",25072536,Consumer Cyclical
9165,"Qualtec Co.,Ltd.",2350000,Industrials
9193,"Tokyo Kisen Co.,Ltd.",9953175,Industrials
9204,Skymark Airlines Inc.,60181070,Industrials
9211,f-code Inc.,12208769,Communication Services
9218,"Mental Health Technologies Co.,Ltd.",10447236,Healthcare
9220,"FB Care Service Co.,Ltd.",2436700,Healthcare
9225,Bridge Consulting Group Inc.,2073100,Industrials
9233,"Asia Air Survey Co., Ltd.",18200000,Industrials
9244,DIGITALIFT Inc.,1430999,Communication Services
9245,Livero Inc.,5305551,Communication Services
9246,"ProjectHoldings, Inc.",5320623,Industrials
9247,TRE Holdings Corporation,47231771,Industrials
9249,"Japan Ecosystem Co., Ltd.",8712837,Communication Services
9254,"Lovable Marketing Group,inc.",1602175,Communication Services
9258,"CS-C.Co.,Ltd.",6662259,Communication Services
9311,Asagami Corporation,1414531,Industrials
9322,"Kawanishi Warehouse Co.,Ltd.",7685247,Industrials
9327,"e-LogiT co.,ltd.",14593000,Industrials
9348,"ispace, inc.",146170748,Technology
9380,"Azuma Shipping Co., Ltd.",28190317,Industrials
9385,Shoei Corporation,7727264,Communication Services
9417,"Smartvalue Co., Ltd.",9985110,Technology
9445,"Forval Telecom,Inc.",16755959,Communication Services
9449,"GMO internet group, Inc.",98893547,Communication Services
9450,Fibergate Inc.,20121358,Communication Services
9467,"AlphaPolis Co., Ltd.",29061204,Communication Services
9470,"Gakken Holdings Co., Ltd.",41416090,Consumer Defensive
9475,"Shobunsha Holdings, Inc.",18021571,Communication Services
9537,"Hokuriku Gas Co.,Ltd.",4660976,Utilities
9552,"Quants Research Institute Holdings, Inc.",54050735,Financial Services
9553,"MicroAd, Inc.",27342587,Technology
9554,"AViC Co., Ltd.",6339715,Communication Services
9557,"airCloset, Inc.",8284200,Consumer Cyclical
9562,Business Coach Inc.,4238877,Consumer Defensive
9563,Atlas Technologies Corporation,7369923,Technology
9605,"Toei Company, Ltd.",62487237,Communication Services
9610,Wilson Learning Worldwide Inc.,10722968,Industrials
9612,"LuckLand Co., Ltd.",11365849,Industrials
9616,"Kyoritsu Maintenance Co., Ltd.",87730913,Consumer Cyclical
9628,"SAN Holdings, Inc.",20603180,Consumer Cyclical
9635,"Musashino Kogyo Co., Ltd.",1046127,Real Estate
9663,"NAGAWA Co., Ltd.",15626302,Industrials
9672,"Tokyotokeiba Co.,Ltd.",26037245,Consumer Cyclical
9760,"Shingakukai Holdings Co.,Ltd.",16648474,Industrials
9767,"Nikken Kogaku Co., Ltd.",1821958,Industrials
9769,"Gakkyusha Co.,Ltd.",10868197,Consumer Defensive
9782,DMS Inc.,5426533,Communication Services
9788,"Nac Co., Ltd.",41828576,Industrials
9791,Biken Techno Corporation,7543756,Industrials
9816,Striders Corporation,8898590,Real Estate
9823,Mammy Mart Holdings Corporation,50013720,Consumer Defensive
9887,"Matsuya Foods Holdings Co., Ltd.",19063313,Consumer Cyclical
9906,Fujii Sangyo Corporation,8456564,Industrials
9913,Nippo Ltd.,9055284,Technology
9927,"Watt Mann Co., Ltd.",8749019,Consumer Cyclical
9928,"Miroku Jyoho Service Co., Ltd.",29944156,Technology
9930,"Kitazawa Sangyo Co., Ltd.",18589942,Industrials
9934,"Inaba Denki Sangyo Co.,Ltd.",111993292,Industrials
9936,Ohsho Food Service Corp.,52348236,Consumer Cyclical
9941,"Taiyo Bussan Kaisha,Ltd.",1933196,Consumer Defensive
9989,"Sundrug Co.,Ltd.",116982899,Healthcare
9990,Sac's Bar Holdings Inc.,29056086,Consumer Cyclical
9994,Yamaya Corporation,10841444,Consumer Defensive
7214,GMB Corporation,5326903,Consumer Cyclical
5194,"Sagami Rubber Industries Co., Ltd.",10856249,Consumer Defensive
5363,TYK Corporation,44431889,Basic Materials
7621,"Ukai Co.,Ltd.",5615497,Consumer Cyclical
1443,"Giken Holdings Co., Ltd.",16234321,Industrials
2340,"Gokurakuyu Holdings Co., Ltd.",31496025,Consumer Cyclical
2673,"YUMEMITSUKETAI Co.,Ltd.",10116700,Consumer Cyclical
3753,FLIGHT SOLUTIONS Inc.,12331075,Technology
3858,Ubiquitous AI Corporation,10458883,Technology
4720,"Johnan Academic Preparatory Institute, Inc.",8031533,Consumer Defensive
5852,Ahresty Corporation,24940786,Industrials
6343,Freesia Macross Corporation,45001459,Industrials
6743,"Daido Signal Co., Ltd.",15860694,Industrials
7111,"INEST, Inc.",7306432,Industrials
8421,Shinkin Central Bank,708222,Financial Services
8630,"Sompo Holdings, Inc.",892234420,Financial Services
8725,"MS&AD Insurance Group Holdings, Inc.",1459704561,Financial Services
8766,"Tokio Marine Holdings, Inc.",1878409855,Financial Services
9171,"Kuribayashi Steamship Co., Ltd.",12353045,Industrials
8958,Global One Real Estate Investment Corp.,972337,Real Estate
8986,Daiwa Securities Living Investment Corporation,2386042,Real Estate
7363,baby calendar Inc.,890752,Healthcare
1447,"SAAF Holdings Co.,Ltd.",24377937,Technology
1847,"Ichiken Co., Ltd.",14517600,Real Estate
2121,"MIXI, Inc.",65106446,Communication Services
2344,"Heian Ceremony Service Co.,Ltd.",11826695,Consumer Cyclical
2502,"Asahi Group Holdings, Ltd.",1462866952,Consumer Defensive
2694,Yakiniku Sakai Holdings Inc.,235747567,Consumer Cyclical
2702,"McDonald's Holdings Company (Japan), Ltd.",132958769,Consumer Cyclical
285A,N/A,545070090,Technology
300A,"MIC Co., Ltd.",7103296,Communication Services
3040,Soliton Systems K.K.,18541390,Technology
3140,"BRUNO,Inc.",14342615,Consumer Cyclical
3185,"Dream Vision Co.,Ltd.",18366024,Consumer Cyclical
3241,"WILL,Co.,Ltd.",11547887,Real Estate
3593,"Hogy Medical Co.,Ltd.",21559712,Healthcare
3597,"JICHODO Co.,Ltd.",2881954,Consumer Cyclical
3681,"V-cube, Inc.",25877428,Technology
3696,Ceres Inc.,11538996,Industrials
3769,"GMO Payment Gateway, Inc.",75853668,Technology
3914,JIG-SAW INC.,6576363,Technology
4073,"Global Communication Planning Co.,Ltd.",2537943,Technology
4347,Broadmedia Corporation,7127549,Communication Services
4484,"Lancers, Inc.",16177291,Technology
4507,"Shionogi & Co., Ltd.",850976249,Healthcare
4564,"OncoTherapy Science, Inc.",343643599,Healthcare
4623,Asahipen Corporation,3707838,Basic Materials
4686,JustSystems Corporation,64223813,Technology
4704,Trend Micro Incorporated,129767336,Technology
4752,Showa System Engineering Corporation,4281147,Technology
4768,Otsuka Corporation,379201199,Technology
4848,"Fullcast Holdings Co., Ltd.",34890179,Industrials
5103,"Showa Holdings Co., Ltd.",75847406,Basic Materials
519A,Basic Inc.,5903895,Technology
5542,Shinhokoku Material Corp.,6656782,Basic Materials
5867,N/A,3136022,Industrials
6228,"J.E.T. Co., Ltd.",13126352,Technology
6278,Union Tool Co.,17413523,Industrials
6347,"Placo Co., Ltd.",9624342,Industrials
6702,Fujitsu Limited,1738388205,Technology
6703,"Oki Electric Industry Co., Ltd.",86746748,Technology
6707,"Sanken Electric Co., Ltd.",19990726,Technology
6727,"Wacom Co., Ltd.",134550131,Technology
6758,Sony Group Corporation,5906959969,Technology
6769,"THine Electronics, Inc.",10512363,Technology
6803,Teac Corporation,28802249,Technology
6894,"Pulstec Industrial Co., Ltd.",1368132,Industrials
7229,"Yutaka Giken Co.,Ltd.",14818051,Consumer Cyclical
7261,Mazda Motor Corporation,630780165,Consumer Cyclical
7267,"Honda Motor Co., Ltd.",3892551549,Consumer Cyclical
7270,Subaru Corporation,715428640,Consumer Cyclical
7313,"TS TECH Co., Ltd.",116685153,Consumer Cyclical
7527,SystemSoft Corporation,84802071,Technology
7832,BANDAI NAMCO Holdings Inc.,645360858,Consumer Cyclical
7999,"Mutoh Holdings Co., Ltd.",4589644,Industrials
8209,Friendly Corporation,2851802,Consumer Cyclical
9063,"Okayamaken Freight Transportation Co., Ltd.",2026666,Industrials
9268,Optimus Group Company Limited,68263648,Consumer Cyclical
9419,"WirelessGate, Inc.",10880574,Communication Services
9433,KDDI Corporation,3807078432,Communication Services
9501,"Tokyo Electric Power Company Holdings, Incorporated",1602303240,Utilities
9755,OYO Corporation,22787616,Industrials
9973,"KOZO Holdings Co.,Ltd.",294614474,Consumer Cyclical
9980,MRK Holdings Inc.,96532571,Consumer Cyclical
2796,Pharmarise Holdings Corporation,11502525,Healthcare
3544,"Satudora Holdings Co.,Ltd.",13780275,Healthcare
3160,"Oomitsu Co., Ltd.",14426588,Consumer Defensive
6905,"Cosel Co., Ltd.",41134162,Industrials
4716,Oracle Corporation Japan,128153191,Technology
7921,Takara & Company Ltd.,12907691,Industrials
9976,"Sekichu Co., Ltd.",5429128,Consumer Cyclical
2792,"Honeys Holdings Co., Ltd.",27877797,Consumer Cyclical
7068,Feedforce Group Inc.,23867258,Communication Services
7624,"Naito & Co., Ltd.",54761230,Industrials
2678,ASKUL Corporation,89537972,Consumer Cyclical
2778,"Palemo Holdings Co.,Ltd.",11972098,Consumer Cyclical
4465,"Niitaka Co., Ltd.",5928940,Consumer Defensive
9369,K.R.S. Corporation,24856503,Industrials
6083,"ERI Holdings Co., Ltd.",7482645,Industrials
7965,Zojirushi Corporation,63495309,Consumer Cyclical
8227,"SHIMAMURA Co., Ltd.",207618333,Consumer Cyclical
192A,N/A,2140000,Financial Services
2354,YE DIGITAL Corporation,17825985,Technology
2975,"Star Mica Holdings Co., Ltd.",33934359,Real Estate
3089,"Techno Alpha Co., Ltd.",1765650,Technology
3607,"Kuraudia Holdings Co.,Ltd.",9011740,Consumer Cyclical
9265,"Yamashita Health Care Holdings,Inc.",2492153,Healthcare
9651,"Japan Process Development Co., Ltd.",9694435,Technology
5942,"Nippon Filcon Co., Ltd.",19249115,Industrials
2493,"E-SUPPORTLINK, Ltd.",4424458,Technology
3498,"Kasumigaseki Capital Co.,Ltd.",24455276,Industrials
3549,"Kusuri No Aoki Holdings Co., Ltd.",94963067,Healthcare
7447,"Nagaileben Co., Ltd.",29969474,Consumer Cyclical
7545,"Nishimatsuya Chain Co., Ltd.",59862518,Consumer Cyclical
8276,"Heiwado Co.,Ltd.",49455070,Consumer Cyclical
1376,"Kaneko Seeds Co., Ltd.",10966049,Basic Materials
1997,"Akatsuki Eazima Co., Ltd.",2022047,Industrials
3035,ktk Inc.,5459385,Industrials
3321,"Mitachi Co., Ltd.",7971165,Technology
3333,"Asahi Co., Ltd.",26041919,Consumer Cyclical
3377,BIKE O & COMPANY Ltd.,14278201,Consumer Cyclical
3612,"World Co., Ltd.",76200979,Consumer Cyclical
4394,"eXmotion Co., Ltd.",3025423,Technology
6093,"Escrow Agent Japan, Inc.",43551198,Industrials
6264,"Marumae Co., Ltd.",25324588,Industrials
6279,Zuiko Corporation,25974214,Industrials
6664,"Optoelectronics Co., Ltd.",14697281,Technology
7975,"Lihit Lab.,Inc.",3392990,Industrials
9872,"Kitakei Co., Ltd.",9282428,Industrials
2685,"and ST HD Co.,Ltd.",46128190,Consumer Cyclical
2789,"Karula Co.,LTD.",5764356,Consumer Cyclical
3148,"Create SD Holdings Co., Ltd.",64602264,Healthcare
3186,"NEXTAGE Co., Ltd.",78238979,Consumer Cyclical
3353,"Medical Ikkou Group Co.,Ltd.",3765879,Industrials
4825,Weathernews Inc.,44413890,Communication Services
6474,Nachi-Fujikoshi Corp.,21778355,Industrials
7630,"Ichibanya Co., Ltd.",159605320,Consumer Cyclical
7679,"YAKUODO HOLDINGS Co., Ltd.",19450990,Healthcare
8217,"Okuwa Co., Ltd.",40682575,Consumer Cyclical
8923,Tosei Corporation,96969600,Real Estate
9558,"Japaniace Co.,Ltd.",3964099,Technology
1377,Sakata Seed Corporation,42259696,Consumer Defensive
2659,"SAN-A CO.,LTD.",61847652,Consumer Cyclical
2726,"PAL GROUP Holdings CO., LTD.",173646306,Consumer Cyclical
2734,SALA Corporation,64216930,Industrials
3222,United Super Markets Holdings Inc.,195584656,Consumer Cyclical
3396,Felissimo Corporation,7122586,Consumer Cyclical
5932,"Sankyo Tateyama,Inc.",31339497,Industrials
